Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Ansprechpartner-Name,Ansprechpartner-Telefon,Webseite-Einrichtung,E-Mail-Einrichtung,Telefon-Einrichtung,Fax-Einrichtung,Interviewer-Name,Datum-letzter-Befragung,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Rampe-Steigung,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Aufzug-Wendekreis-bei-Ausstieg,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Stuetzgriff-neben-WC-vorhanden,Stuetzgriff-neben-WC-links-klappbar,Stuetzgriff-neben-WC-rechts-klappbar,Aktivierung-Amatur-Waschbecken-Toilettenkabine,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,Freigegeben,ID
Recht,"WBK KONTAKT e.G.",fully,partly,true,partly,"Eilenburger Str. 10",04317,Leipzig,"Di: 9-12 und 13-18 Uhr, Do: 16-19 Uhr in den Außenstellen (Kontaktbörse) An der Kotsche 51 und
Heiterblickallee 14","Herr Setzepfand 
2 67 51 15","Herr Setzepfand 
2 67 51 15",,,"0341 / 2 67 50","2 67 52 20",schriftl.,"06.10.1998 00:00:00",12.3976354,51.3338966,false,false,0,false,0,,true,20,22,false,false,false,false,,false,0,0,0,false,false,false,-,true,,false,0,105,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Beratung in Wohnungsangelegenheiten",true,wbk-kontakt-e.g.-eilenburger-str.-10-04317-leipzig-d4b2cc6a
Recht,Umweltinformationszentrum,fully,false,false,fully,"Prager Str. 136, Technisches Rathaus Haus A,",04317,Leipzig,"Mo, Fr  10 - 13 Uhr
Di, Do  10 - 17 Uhr",,,"Internet: www.leipzig.de;
E-Mail: uiz@leipzig.de","Internet: www.leipzig.de;
E-Mail: uiz@leipzig.de","(0341) 1 23 67 00 oder 123 67 11","(0341) 1 23 67 05","Fr. Wallow","16.03.2010 00:00:00",12.4008018,51.3248094,true,true,4,false,0,Karl-Siegismund-Str.,false,0,0,false,false,false,true,"auch von den Parkplätzen durch Hintereingang AII mit automatischem Türöffner",false,0,0,0,false,false,false,-,false,,false,,100,SemiautomaticDoor,false,true,false,false,false,false,false,false,0,,false,,,,,,ausreichend,true,true,false,0,0,false,false,false,95,true,true,"0,00000000e+00",170,250,70,90,70,175,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,,true,umweltinformationszentrum-prager-str.-136-technisches-rathaus-haus-a-04317-leipzig-b7c82a14
Recht,"Albert-Schweitzer-Schule - Festsaal",fully,partly,true,fully,"An der Märchenwiese 3",04277,Leipzig,,,,,,,,Naumann,"17.08.2004 00:00:00",12.39306,51.30574,true,true,5,true,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,102,AutomaticDoor,true,false,false,false,false,false,false,true,0,118,false,135,255,98,94,,ausreichend,true,true,false,0,0,false,false,false,92,true,true,"1,00000000e+01",150,180,70,110,70,110,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#Phototube,true,false,false,false,false,,true,albert-schweitzer-schule-festsaal-an-der-maerchenwiese-3-04277-leipzig-fbe195be
Recht,"Anton-Philipp-Reclam Schule",fully,partly,true,fully,"Tarostr. 1-4",04103,Leipzig,,"SL Fr. Dr. Trotte","SL Fr. Dr. Trotte","Gymnasium der Stadt Leipzig im Deutsch-Französischen Bildungscampus
E-Mail: gymnasium@franz-leipzig.eu","Gymnasium der Stadt Leipzig im Deutsch-Französischen Bildungscampus
E-Mail: gymnasium@franz-leipzig.eu","(0341) 22 45 79 0","(0341) 22 45 79 24",Naumann,"26.03.2014 00:00:00",12.3863893,51.3247004,true,false,0,true,1,Feuerwehreinfahrt,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,true,"Haupteingang links",true,85,94,SemiautomaticDoor,false,true,false,false,false,false,false,true,0,90,false,110,140,85,95,,ausreichend,true,false,false,0,0,false,false,false,94,true,true,"1,00000000e+01",165,200,70,100,70,95,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,false,"Tische mit Beinraumhöhen von 74 bzw. 80 cm;
Aula/Speisesaal über Schräge zu erreichen, Essenausgabetresen 91 cm hoch;
Behinderten-WCs: Mittelbau UG 107 und Haus A 010",true,anton-philipp-reclam-schule-tarostr.-1-4-04103-leipzig-337b29cf
Recht,"Berggut Holzhausen",fully,false,false,false,"Zuckelhausener Ring 17",04288,Leipzig,,,,,,,,Naumann,"17.03.2008 00:00:00",12.4510939,51.3032502,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SemiautomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,berggut-holzhausen-zuckelhausener-ring-17-04288-leipzig-7a890df3
Recht,Briefwahllokal,fully,false,false,false,Lotterstr.,04109,Leipzig,,,,"Stadt Leipzig, Neues Rathaus","Stadt Leipzig, Neues Rathaus",,,Naumann,"27.08.2004 00:00:00",12.3726747,51.3368454,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,briefwahllokal-lotterstr.-04109-leipzig-7a890df3
Recht,"Christliches Sozialwerk",fully,false,false,false,"Löbauer Str. 21",04347,Leipzig,,,,,,,,"Roland Naumann","05.08.2005 00:00:00",12.40992,51.35835,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,95,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,christliches-sozialwerk-loebauer-str.-21-04347-leipzig-7a890df3
Recht,"Franz-Mehring-Schule - Grundschule",fully,partly,true,fully,"Gletschersteinstr. 9",04299,Leipzig,,"SL Frau Dinh, HM Herr Wendt","SL Frau Dinh, HM Herr Wendt","Stadt Leipzig
www.franz-mehring-grundschule.homepage.t-online.de
franz-mehring-grundschule@t-online.de","Stadt Leipzig
www.franz-mehring-grundschule.homepage.t-online.de
franz-mehring-grundschule@t-online.de","(0341) 8 60 49 90","(0341) 86 04 99 24",Naumann,"10.08.2004 00:00:00",12.42544,51.31636,true,false,0,true,1,,false,0,0,false,false,false,false,,false,830,112,125,false,false,false,13.54,false,,false,0,90,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,145,85,70,"mit Transponder",ausreichend,true,true,false,0,0,false,false,false,92,true,true,"2,00000000e+01",150,150,70,100,70,140,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#Phototube,true,false,false,false,true,"zur Wahl wird der Aufzug als Jedermannaufzug geschaltet;
Behinderten-WC im EG Raum 17;
Wahllokale im Kellergeschoss auch über Wirtschaftseingang (Schräge 14% )zu erreichen",true,franz-mehring-schule-grundschule-gletschersteinstr.-9-04299-leipzig-912d809a
Recht,"Freizeittreff Völkerfreundschaft",fully,false,false,false,"Stuttgarter Allee 9",04209,Leipzig,,,,,,,,Naumann,"17.08.2004 00:00:00",12.2915539,51.3156074,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,freizeittreff-voelkerfreundschaft-stuttgarter-allee-9-04209-leipzig-7a890df3
Recht,"Haus der Demokratie",fully,partly,true,partly,"Bernhard-Göring-Str. 152",04277,Leipzig,,,,www.hddl.de,www.hddl.de,,,Naumann,"09.08.2004 00:00:00",12.3761968,51.3110022,true,true,2,false,0,,false,0,0,false,false,false,true,,true,1165,56,120,true,true,false,4.81,true,,false,0,100,AutomaticDoor,true,false,false,false,false,false,false,true,0,90,false,110,140,91,92,,ausreichend,true,true,false,0,0,false,false,false,95,true,true,"2,00000000e+01",170,350,70,25,70,95,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,true,false,"Behinderten-WC im Erdgeschoss mit Euroschließsystem;
Blindenleitsystem vom Fußweg zum Gebäude und zum Café, Aufzug mit Sprachansage, Zi.-Beschriftung in Brailleschrift",true,haus-der-demokratie-bernhard-goering-str.-152-04277-leipzig-e75a7737
Recht,Heinrich-Heine-Schule,fully,false,false,false,"Hainbuchenstr. 13",04329,Leipzig,,,,,,,,"Roland Naumann","29.08.2005 00:00:00",12.4570704,51.3559302,false,false,0,false,0,,false,0,0,false,false,false,true,"über Wirtschaftseingang (rechts um die Ecke)",true,2500,150,180,false,false,false,6,false,,false,0,95,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,heinrich-heine-schule-hainbuchenstr.-13-04329-leipzig-7a890df3
Recht,Humboldt-Schule,fully,partly,true,false,"Möbiusstr. 8",04317,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.40757,51.32997,false,false,0,false,0,,true,1,15,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,humboldt-schule-moebiusstr.-8-04317-leipzig-45393ca7
Recht,"Kinderhaus ""Lützschenaer Sternchen""",fully,false,false,false,"Freirodaer Weg 2b",04159,"Leipzig - Lützschena",,"Katrin Winter, 461 82 76","Katrin Winter, 461 82 76",,,,,"Roland Naumann","29.08.2005 00:00:00",12.2737784,51.3850148,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,kinderhaus-luetzschenaer-sternchen-freirodaer-weg-2b-04159-leipzig-luetzschena-7a890df3
Recht,"Kindertagesstätte Hohenheida",fully,false,false,false,"An der Hauptstr. 40a",04356,"Leipzig - Hohenheida",,"Birgit Scheibler 034298-6 27 60","Birgit Scheibler 034298-6 27 60",,,,,"Roland Naumann","29.08.2005 00:00:00",12.44542,51.42106,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,kindertagesstaette-hohenheida-an-der-hauptstr.-40a-04356-leipzig-hohenheida-7a890df3
Recht,"Kindertagesstätte ""Fuchsbau""",fully,false,false,false,"Russenstr. 135",04288,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.44936,51.30413,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,kindertagesstaette-fuchsbau-russenstr.-135-04288-leipzig-7a890df3
Recht,"Landesdirektion Sachsen - Standort Leipzig - Foyer EG",fully,false,true,partly,"Braustr. 2",04107,Leipzig,,,,,,,,Naumann,"25.08.2005 00:00:00",12.3695096,51.3263549,true,true,0,true,2,Tiefgarage,false,2,15,false,false,false,false,,true,550,30,150,false,false,false,5.46,false,,false,0,95,AutomaticDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,93,true,true,"0,00000000e+00",156,156,70,13,70,150,true,false,true,,false,false,false,false,false,,true,landesdirektion-sachsen-standort-leipzig-foyer-eg-braustr.-2-04107-leipzig-a936a46e
Recht,"Leipzig International School",fully,partly,true,fully,"Könneritzstr. 47",04229,Leipzig,,,,,,,,,,12.34462,51.3250421,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,AutomaticDoor,false,false,false,false,false,false,false,true,0,90,false,110,140,85,85,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,leipzig-international-school-koenneritzstr.-47-04229-leipzig-fbe195be
Recht,Leipzig-Kolleg,partly,partly,true,fully,"Czermaks Garten 8",04103,Leipzig,,"Frau Söll -13, soell@leipzig-kolleg.de","Frau Söll -13, soell@leipzig-kolleg.de","www.leipzig-kolleg.de
kesselhut@leipzig-kolleg.de","www.leipzig-kolleg.de
kesselhut@leipzig-kolleg.de","(0341) 14 06 39 11","(0341) 14 06 39 14",Naumann,"04.01.2012 00:00:00",12.38711,51.34187,true,false,0,true,1,"im Hof",false,0,0,false,false,false,true,"über Schräge und Aufzug",true,1550,77,100,true,true,true,4.97,false,,false,0,84,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,140,92,88,"mit personenbezogenem Sclüssel",ausreichend,true,false,false,0,0,false,false,false,93,true,true,"2,00000000e+01",160,160,70,103,70,105,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,,true,leipzig-kolleg-czermaks-garten-8-04103-leipzig-28c01f8b
Recht,Maria-Montessori-Schulzentrum,fully,partly,true,partly,"Alte Salzstr. 61 - 65",04209,Leipzig,,,,,,,,Naumann,"17.08.2004 00:00:00",12.29989,51.32122,true,false,0,true,4,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,92,SomeDoor,false,false,false,false,false,false,false,true,0,90,false,108,159,91,88,,ausreichend,true,true,false,0,0,false,false,false,93,true,true,"0,00000000e+00",155,145,57,27,70,87,true,false,true,,false,false,false,false,false,,true,maria-montessori-schulzentrum-alte-salzstr.-61-65-04209-leipzig-4a06e132
Recht,"Martin-Andersen-Nexö-Heim - Personalspeiseraum (EG)",fully,partly,true,fully,"Stötteritzer Str. 26",04317,Leipzig,,,,,,"(0341) 26 72 01",,"Herr Randolph","01.03.1995 00:00:00",12.4043718,51.3266575,true,false,0,true,1,,false,0,0,false,false,false,true,"Eingang Kregelstr. oder über Hof Eingang Riebeckstr.",true,1300,80,140,false,false,false,6.16,false,,false,0,120,SomeDoor,false,false,false,false,false,false,false,true,0,120,false,160,220,80,80,,ausreichend,true,true,false,0,0,false,false,false,90,true,true,"2,00000000e+01",200,240,70,100,70,100,true,true,true,,false,false,false,false,false,,true,martin-andersen-nexoe-heim-personalspeiseraum-eg-stoetteritzer-str.-26-04317-leipzig-fbe195be
Recht,"Nachbarschaftsschule Haus 1 (Grundschulbereich)",fully,false,false,partly,"Gemeindeamtsstr. 8/10",04177,Leipzig,,,,,,,,Naumann,"25.08.2005 00:00:00",12.3327639,51.3371785,true,false,0,true,1,,false,0,0,false,false,false,true,"über Schulhof von der Demmeringstr. durch rechten stufenlosen Eingang",false,0,0,0,false,false,false,-,false,,false,0,92,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,107,true,true,"0,00000000e+00",300,185,70,75,70,117,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,false,,true,nachbarschaftsschule-haus-1-grundschulbereich-gemeindeamtsstr.-8_10-04177-leipzig-a936a46e
Recht,"Pflegeheim Matthias Claudius",fully,false,false,false,"Weißenfelser Str. 18",04229,Leipzig,,,,"Diakonie Leipzig","Diakonie Leipzig","(0341) 87 09 70",,"Naumann, Roland","07.04.2009 00:00:00",12.338575,51.330923,true,false,0,true,2,,false,0,0,false,false,false,true,"Seiteneingang von der Heilandkirchseite aus",false,0,0,0,false,false,false,-,false,,false,0,120,SomeDoor,false,false,false,false,false,false,false,true,0,90,false,110,210,85,85,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,pflegeheim-matthias-claudius-weissenfelser-str.-18-04229-leipzig-7a890df3
Recht,"Rathaus Leutzsch",fully,partly,true,partly,"Georg-Schwarz-Str. 140",04179,Leipzig,,,,,,,,Naumann,"17.08.2004 00:00:00",12.3138082,51.347874,true,false,0,true,2,,false,0,0,false,false,false,true,"Eingang Rathenaustr.",false,0,0,0,false,false,false,-,false,,false,0,110,SomeDoor,false,false,false,false,false,false,false,true,0,91,false,110,140,82,77,,ausreichend,true,true,false,0,0,false,false,false,92,true,true,"0,00000000e+00",140,360,60,55,60,200,true,true,true,,false,false,false,false,false,,true,rathaus-leutzsch-georg-schwarz-str.-140-04179-leipzig-4a06e132
Recht,"Schule Rückmarsdorf",fully,false,false,false,"An der Friedenseiche 4",04178,Leipzig,,,,"Erdgeschoss - Werkraum","Erdgeschoss - Werkraum","(0341) 2 30 40 80",,"Naumann, Roland","07.04.2009 00:00:00",12.2517617,51.3439396,false,false,0,false,0,,false,12,15,false,false,false,true,"Nebeneingänge stufenlos",false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,schule-rueckmarsdorf-an-der-friedenseiche-4-04178-leipzig-7a890df3
Recht,"Soziokulturelles Zentrum",fully,false,true,false,"Leipziger Str. 81",04178,Leipzig,,,,,,,,Naumann,"17.08.2004 00:00:00",12.29024,51.35957,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,false,false,false,true,0,90,false,90,180,90,100,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,soziokulturelles-zentrum-leipziger-str.-81-04178-leipzig-7a890df3
Recht,"Thomasschule - Foyer",fully,false,false,false,"Hillerstr. 7",04109,Leipzig,,,,,,,,Naumann,"25.08.2005 00:00:00",12.35931,51.33638,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,95,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,thomasschule-foyer-hillerstr.-7-04109-leipzig-7a890df3
Recht,"Freiwillige Feuerwehr Baalsdorf",partly,false,false,false,"Brandiser Str. 65 a",04316,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.4836196,51.3236188,false,false,0,false,0,,true,1,17,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,freiwillige-feuerwehr-baalsdorf-brandiser-str.-65-a-04316-leipzig-362f77fa
Recht,"Freiwillige Feuerwehr Kleinpösna",partly,false,false,false,"Dorfstr. 18",04319,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.5181832,51.3116348,false,false,0,false,0,,true,1,15,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,freiwillige-feuerwehr-kleinpoesna-dorfstr.-18-04319-leipzig-362f77fa
Recht,"Gasthof Plaußig",partly,false,false,false,"Plaußiger Dorfstr. 21",04349,Leipzig,,,,,,,,,,12.4552316,51.3922722,false,false,0,false,0,,true,1,15,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,gasthof-plaussig-plaussiger-dorfstr.-21-04349-leipzig-362f77fa
Recht,"Gymnasium Engelsdorf",partly,false,false,false,"Arthur-Winkler-Str. 6",04439,"Leipzig - Engelsdorf","nach Bedarf und Veranstaltung","Gymnasium 0341 - 6 52 24 330","Gymnasium 0341 - 6 52 24 330",,,,,"schriftl., Wittig","03.03.1999 00:00:00",12.48205,51.33549,true,true,0,true,1,"vor der Halle",false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,true," neben dem Eingang",false,0,100,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,0,true,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,,true,gymnasium-engelsdorf-arthur-winkler-str.-6-04439-leipzig-engelsdorf-362f77fa
Recht,"Hilbert Fuhrbetrieb und Baustoff OHG",partly,false,false,false,"Althener Anger 26",04319,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.5177872,51.3388839,false,false,0,false,0,,true,1,17,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,hilbert-fuhrbetrieb-und-baustoff-ohg-althener-anger-26-04319-leipzig-362f77fa
Recht,"Kindergarten Kleinpösna",partly,false,false,false,"Dorfstr. 41",04319,Leipzig,,,,,,,,Naumann,"17.03.2009 00:00:00",12.5174803,51.3086569,false,false,0,false,0,,true,1,15,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,kindergarten-kleinpoesna-dorfstr.-41-04319-leipzig-362f77fa
Recht,"Konvent St. Albert",partly,false,true,false,"Georg-Schumann-Str. 336",04159,Leipzig,"Führungen jeden letzten Samstag im Monat um 15.00 Uhr; weitere Führungen nach Absprache","Pater Georg, Schwester Elisabeth","Pater Georg, Schwester Elisabeth","www.kloster-st-albert-leipzig.de
info@dominikaner-leipzig.de","www.kloster-st-albert-leipzig.de
info@dominikaner-leipzig.de","(0341) 46 76 60",,"Martina Ruprecht","05.07.2004 00:00:00",12.32097,51.37568,true,true,0,true,1,,false,0,0,false,false,false,true,"über zwei Schrägen neben den Treppen",true,500,40,120,false,false,false,8.01,true,"am Pforteneingang",true,120,93,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,108,142,120,113,,ausreichend,true,false,false,0,0,false,false,false,94,true,false,"0,00000000e+00",230,210,54,53,69,31,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,true,true,"besonderes Eingehen auf die Bedürfnisse; Blindenführhund kann nach Ansprache mitgebracht werden",true,konvent-st.-albert-georg-schumann-str.-336-04159-leipzig-2e562cb6
